,adf_p_target_level,adf_p_predictor_level,coint_p_value,is_cointegrated,adf_p_target_diff,adf_p_predictor_diff,mutual_info,optimal_lag_aic,granger_p_value_optimal_lag,pearson_lag_0,spearman_lag_0,pearson_lag_1,spearman_lag_1,score,rank
IHLCHGGBTPHUMARESO,2.9764781123746136e-30,0.6510544274050498,,False,9.917722468117149e-14,1.7105467000864533e-05,0.061729845083176,10,0.3178970474633047,0.0195422539634451,0.0071302084031877,-0.0273044969920474,-0.0074517696850461,-0.3621456037320234,788
IHLIDXAUTPSALE,0.0,0.1050244607098611,,False,3.920540396057788e-20,2.339276384560103e-05,0.0110224025748744,10,0.2919934333730749,0.0207760155736008,0.0024047055641911,-0.0332670307854865,0.0086950661433579,-0.36227482072047584,789
IHLCHGFRTPRETA,2.9764781123746136e-30,0.8522083426379938,,False,9.917722468117149e-14,7.799204269725917e-10,0.0023812357787096,10,0.2938465108907666,0.0123228501826749,-0.0254039601431707,0.0549108183911841,0.0817893273564088,-0.3632896761679802,790
IHLIDX29820,0.0,0.0914987307812736,,False,8.233415282129107e-20,0.0080794468272162,0.0,10,0.2958567924977316,0.0396859261497935,0.0089256331645419,-0.0206461582302043,-0.0083616171522649,-0.3634815610676591,791
IHLIDXAUTPITOPHE,0.0,0.4327985379946489,,False,3.920540396057788e-20,1.8108241311541317e-22,0.052820442722357,10,0.327859800005327,0.051675024635282,0.0071117644965604,-0.0421009673795557,-0.0251105695182283,-0.3647011525444752,792
IHLCHGDETPCOSOSE,2.9764781123746136e-30,0.9498663955893184,,False,9.917722468117149e-14,2.1694348274261978e-17,0.0,10,0.3031493677611466,0.0341001227739338,0.0298784262337424,0.0324839245699857,-0.0044003145966595,-0.364861892203691,793
SOFR75,0.0,0.8078613631137188,,False,6.6645933331050695e-28,0.0001487195813857,0.0,10,0.3119615085145374,-0.0802847332761159,-0.0162269791044949,0.0606567753555065,-0.032286166776711,-0.3651334321677539,794
IHLCHG14260,2.9764781123746136e-30,0.0795401275607262,,False,9.917722468117149e-14,0.0002253299561056,0.0309623040813127,10,0.3153768045324096,0.0330224831444427,0.0123824108955915,-0.0152856613567762,-0.0209447673273879,-0.36541777159269784,795
IHLCHGFRTPINMA,2.9764781123746136e-30,0.643549919763877,,False,9.917722468117149e-14,6.847199055206018e-11,0.0120964667646341,10,0.3012751146010509,-0.0252640201208029,-0.0006886513161083,0.0691485827752006,0.0754784959942027,-0.36549548534380244,796
ECBESTRSHRVOL5LRGACTBNK,0.0,0.0050720750719846,,False,,,0.0231426637736555,6,0.3076924421254191,-0.0249822434302436,0.0011111340572646,-0.0054823001292674,-0.0026718392618422,-0.3658391063466857,797
IHLIDX16980,0.0,0.1548125581353535,,False,8.233415282129107e-20,0.0090729162444129,0.0512685233040741,10,0.326748619499654,0.0395009451597952,0.0052444239729447,-0.0582557963623445,-0.0336799032720291,-0.36597120622577284,798
IHLIDXCATPINDUENGI,0.0,0.2074389840509961,,False,3.920540396057788e-20,7.236645891650644e-07,0.0,10,0.295430815950403,-0.000999078556802,-0.0200405024202337,-0.0369014702036031,-0.0264810080860183,-0.3660683682824576,799
IHLIDXDETPINSU,0.0,0.2069233622044261,,False,3.920540396057788e-20,6.717020477810127e-26,0.0,10,0.2967581807672798,-0.0204549182138693,-0.0029345336577484,0.0305332073018155,0.0299017741118333,-0.36636432711975014,800
IHLCHGUSTPPECAHOHE,2.9764781123746136e-30,0.1324067597899876,,False,9.917722468117149e-14,4.747859454373653e-05,0.0,10,0.3072481047990936,0.0358416280992059,0.0280777242818655,-0.0084900580903634,0.0020010002443088,-0.3665073066815303,801
CPFF,0.0,0.6678773155988922,,False,3.682218351217391e-17,1.302415618142977e-19,0.0369248954621048,10,0.3405166077031508,0.0807588938557048,0.037987172718374,-0.0662326043175179,-0.030577738563744,-0.36694705733143146,802
IHLIDXGBTPPHSU,0.0,0.3729580199169379,,False,3.920540396057788e-20,1.1300237030791434e-23,0.0,10,0.3001117138649574,-0.0160127867505191,-0.0120914614845261,-0.0119866369179988,0.0068214691063421,-0.36723426072247844,803
EFFR25,0.0,0.8056696389569792,,False,6.514243778879815e-28,0.0001967383869073,0.0,10,0.3198420746210261,-0.0824782982800419,0.0200044583610413,0.0725377496518397,-0.0248402018758129,-0.36768855418430213,804
IHLCHGFRTPMARK,2.9764781123746136e-30,0.9856318315063868,,False,9.917722468117149e-14,2.1129217768587393e-18,0.0,10,0.3255139244888248,-0.0978753287237623,-0.0199458783887139,0.0567537451758516,0.0319827486236513,-0.3684234490842823,805
IHLCHGUSTPSPOR,2.9764781123746136e-30,0.8624913068241618,,False,9.917722468117149e-14,4.1963158157524094e-08,0.0,10,0.3150717655468188,0.0347595347857854,0.0401200929654407,-0.057721724640142,-0.028603179862342,-0.36854074344360493,806
SOFR25,0.0,0.8072307758910172,,False,6.6645933331050695e-28,0.0002649538899459,0.0060168687510464,10,0.3224499620233774,-0.0826407240042497,0.0081520353723241,0.0669497587438106,-0.0401927305151037,-0.3686973351214843,807
ECBESTRRT75THPCTVOL,0.0,0.8229474800740694,,False,1.470736506394049e-26,0.0,0.0010974203913218,10,0.3118344521239856,0.0268818680436697,0.0306017449306352,-0.0184134987588371,-0.0278753268233871,-0.3687659354738994,808
IHLCHGCATPCOSOSE,2.9764781123746136e-30,0.3760852892920606,,False,9.917722468117149e-14,2.337484630518976e-21,0.0,10,0.3102124049634681,0.0309456204425571,-0.021058782999499,-0.0777877750011898,-0.0382759554042958,-0.3688845216411816,809
IHLCHGFRTPREALESTA,2.9764781123746136e-30,0.9711555955789256,,False,9.917722468117149e-14,1.2577610651521858e-08,0.0538234857489121,10,0.3318348098457687,-0.0205335085851835,0.008498138953997,-0.0261048874674044,-0.0055702121196472,-0.36906606203460707,810
IHLIDXUSTPBAFI,0.0,0.4254161722282799,,False,3.920540396057788e-20,0.0088540882823106,0.0155065398860818,10,0.3181351310190187,0.009907886120338,-0.0388790029669854,-0.0082684318631547,-0.0186352594649573,-0.36927405552165876,811
IHLIDXAUTPSOFTDEVE,0.0,0.5788249006642885,,False,3.920540396057788e-20,6.1276921576436434e-06,0.0,10,0.3007601209105519,-0.002657454965371,-0.0072621486705651,-0.0177311158116102,-0.0009753853113162,-0.3693120880006272,812
OBFRVOL,0.0,0.2519510450918224,,False,6.514243778879815e-28,4.8235833212472725e-21,0.0,10,0.3316740348449624,-0.0134041530944269,-0.1171961077670354,-0.0398778367216356,0.053458647526239,-0.36960958785183873,813
IHLCHGUSTPACCO,2.9764781123746136e-30,0.3060731611266072,,False,9.917722468117149e-14,2.386083862547332e-08,0.0,10,0.32246987646614,-0.0354307082883095,-0.0547941869385094,-0.0081788786173221,-0.0108540715095056,-0.36996546106377415,814
TRINTDEXR,0.0,5.965798903709348e-10,,False,,,0.0,10,0.3220161675668668,0.0395477518882987,0.0440201619392308,-0.0647301003931361,-0.0587433829399265,-0.3704496756439938,815
IHLIDXUSMD,0.0,0.1922783513459087,,False,3.920540396057788e-20,0.0002592538351367,0.023606417290229,10,0.3201368167969639,0.0222864188890955,-0.0045084785972636,-0.0454881337639675,-0.0304379121775901,-0.3706539535121039,816
IHLCHG20500,2.9764781123746136e-30,0.2160747176913332,,False,9.917722468117149e-14,7.992005798552621e-19,0.0246932932106558,10,0.317634667602441,-0.0099084816950756,-0.0029031499201845,-0.0219782937218806,-0.0547972532393787,-0.3708340452373193,817
IHLIDXGBTPCUSTSERV,0.0,0.6041013476564134,,False,3.920540396057788e-20,1.3812377066480945e-18,0.0142902981718764,10,0.3209257627216286,-0.0295452717114666,-0.0161087950572173,-0.0069591451333077,-0.0283085820614621,-0.37094683877740775,818
IHLCHGAUTPCIVIENGI,2.9764781123746136e-30,0.8132557438842464,,False,9.917722468117149e-14,3.001946602874182e-16,0.0,10,0.3239711538903173,0.0420870900659986,0.0438912046903465,-0.0380363810829966,-0.0092589521943909,-0.3709906320804924,819
BAMLC0A0CM,0.0,0.00091604966092,,False,,,0.050615247662848,9,0.3300391063477272,0.0060705188996425,0.0016011019217511,0.0278839444500901,0.0240565342863644,-0.371125430924382,820
IHLCHGGBTPCUSTSERV,2.9764781123746136e-30,0.6339024516796966,,False,9.917722468117149e-14,6.566042493107017e-12,0.0,10,0.3369600205585075,-0.0604142375817203,-0.0742876977904373,0.0145742109315754,-0.0016594688394672,-0.37131381468618724,821
IHLCHGFRTPLOST,2.9764781123746136e-30,0.5553484975491357,,False,9.917722468117149e-14,9.135744447460455e-11,0.0,10,0.3136225775994894,-0.0240237613369986,-0.0125259519072377,0.0620691590958846,0.0773630956118916,-0.3717940597153721,822
IHLIDXGBTPPROJMANA,0.0,0.3810126517610521,,False,3.920540396057788e-20,0.0234029272062248,0.0,10,0.3055498220857076,-0.001340836330554,-0.0019991147545184,0.0005526516957627,-0.0033220872645611,-0.3718859337257758,823
T10YIE,0.0,0.0125844229181907,,False,,,0.0057232489864946,5,0.324303703406341,-0.0183584039323743,-0.0443077098850237,-0.0426874841673498,-0.0733030800937347,-0.3723102201834977,824
IHLIDX30780,0.0,0.0132582264222842,,False,,,0.0512391422392326,9,0.3482181526303743,-0.0196541243656552,-0.0457517860237636,-0.0202954939038739,-0.046656622840109,-0.37249884156536134,825
IHLCHGAUTPSOCISCIE,2.9764781123746136e-30,0.9187228549497544,,False,9.917722468117149e-14,1.646897733986323e-07,0.0273305813261242,10,0.3249146654366462,-0.0166375354348206,-0.0022488625997577,-0.0322514444751368,-0.0314938852554418,-0.3726111101059758,826
IHLCHGGBTPPRMA,2.9764781123746136e-30,0.7271156948900612,,False,9.917722468117149e-14,3.386699198635085e-17,0.0167284089089037,10,0.3223407480506956,-0.012638643045034,-0.013465805412932,0.0082575809257781,-0.028117022522474,-0.3729801725927009,827
IHLIDXAUTPPRMA,0.0,0.1165301919000176,,False,3.920540396057788e-20,1.1380633704910632e-23,0.0,10,0.3189059635917347,0.030440945481904,0.0099674316008459,-0.0389232610179635,-0.0438942212677273,-0.3735215477284189,828
IHLIDXUSVT,0.0,0.0152111762973842,,False,,,0.0755018383974337,3,0.361768329597977,-0.0180290786044458,-0.0422517843245262,-0.0183124897503859,-0.0419639416067495,-0.3735788778668069,829
IHLIDXAUTPSCREDE,0.0,0.1336088750614267,,False,3.920540396057788e-20,5.777319490524829e-20,0.0045498542117532,10,0.3205111267455297,-0.008882716519176,-0.0257571707448684,-0.0191107755709675,-0.0264122164345931,-0.37383049112945677,830
IHLCHGAUTPPECAHOHE,2.9764781123746136e-30,0.9280544015039144,,False,9.917722468117149e-14,2.2513727192909947e-18,0.0109948585828028,10,0.3203278542400843,0.0028038983392369,0.0159040185690074,-0.0180798477699741,-0.0290596590357116,-0.3740613782886487,831
IHLCHGGBTPITOPHE,2.9764781123746136e-30,0.793395236931199,,False,9.917722468117149e-14,1.0790676226109786e-19,0.0,10,0.3240904744721147,-0.0067870576760728,-0.0477733155774343,-0.0084923656741477,0.0433284153016567,-0.37418015246349523,832
IHLCHG12060,2.9764781123746136e-30,0.0152151581686653,,False,,,0.0,9,0.3333435729735285,-0.0245384169358341,-0.0504437784057174,-0.0259537253250602,-0.0530137445773497,-0.3758392096552562,833
IHLCHG10900,2.9764781123746136e-30,0.0661646686488395,,False,9.917722468117149e-14,0.0030080671749954,0.0663663903589775,10,0.3599976623435464,-0.0334492065137801,-0.012182384375863,0.0008062132413874,-0.0151149698243129,-0.3761626277766587,834
MKT14MKTAMT,0.0,0.2697628707138992,,False,6.514243778879815e-28,9.52397543184869e-18,0.023545497149231,10,0.3382979508307158,0.0073831816574561,-0.0341611197550847,-0.0252236611066078,-0.0319005948662899,-0.37645565076118603,835
IHLIDXUSNH,0.0,0.0090477133306674,,False,,,0.0480297439385979,10,0.3560493911691485,-0.0156475535993489,-0.0458081983221943,-0.0157892870877452,-0.0457548918801427,-0.3766682324877855,836
ECBDFR,0.0,0.8176321168679593,,False,3.1528540308330485e-20,0.0,0.0017464348497255,10,0.3262790526681477,0.0239900333245883,0.0010054390474783,-0.0197262622467027,-0.0206232800488532,-0.37766278686010735,837
RRPONTSYAWARD,0.0,0.746838436920627,,False,5.756038431743606e-27,0.0,0.0,10,0.3530886137201782,-0.0874194343211643,-0.0482300044998414,0.0750724436733949,0.0573660699285303,-0.37767050160597077,838
IHLCHGUSTPPHSU,2.9764781123746136e-30,0.731359013859193,,False,9.917722468117149e-14,3.9263552700754176e-05,0.0405742746653228,10,0.3420448705807022,-0.002877038831095,-0.0072146267531038,-0.0763128006565115,-0.0706344038245501,-0.37769392674079644,839
IHLIDXUSTPMEDIINFO,0.0,0.2791182897822994,,False,3.920540396057788e-20,0.0047234633784521,0.0,10,0.3254715058777063,0.0173707524064884,-0.0065579161671646,-0.0175987286224232,-0.0186904205607478,-0.3777957354937172,840
IHLCHGGBTPDENT,2.9764781123746136e-30,0.7193545162537867,,False,9.917722468117149e-14,6.881436967163414e-20,0.0,10,0.3270727338888779,-0.0228694469036302,-0.006578331943122,-0.0048799007248932,0.0178526861227335,-0.377884315670876,841
EFFR75,0.0,0.8044321386054352,,False,6.514243778879815e-28,0.0002334141686492,0.0,10,0.3535224861768602,-0.0813308004952891,0.0381405010483842,0.0711186385278146,-0.0299185479096117,-0.37946186431637674,842
IHLCHG29820,2.9764781123746136e-30,0.1217452441529308,,False,9.917722468117149e-14,3.1611475901864647e-06,0.0,10,0.3340942273436714,0.0235250045195069,-0.0169109345485522,-0.0107827800763399,-0.0186670653418669,-0.37959409703066266,843
IHLIDX41740,0.0,0.2203862396958163,,False,8.233415282129107e-20,0.0075157458264469,0.0,10,0.3356305208160311,0.0365615800198364,0.0079161613922499,-0.0671634301129942,-0.0583121203099873,-0.3798044341852038,844
IHLCHG48620,2.9764781123746136e-30,0.0417137576343222,,False,,,0.0393408240898875,3,0.3629974999962938,-0.0257267857662976,-0.0420911536261274,-0.0267480359401854,-0.0435024468963611,-0.38054904124129757,845
IHLCHGFRTPCONS,2.9764781123746136e-30,0.0922851931440079,,False,9.917722468117149e-14,2.2395527504993435e-08,0.0537916617414557,10,0.3578896195753008,-0.0155768939636422,0.0024127557602921,0.0486856452314194,0.0780568238804636,-0.38059855050943575,846
IHLIDX47900,0.0,0.2599512409634416,,False,8.233415282129107e-20,4.477356570800568e-06,0.0,10,0.3409719649841495,0.0471503732530431,-0.0104785350874396,-0.0589244295998484,-0.0321176368428132,-0.3806258951596115,847
IHLIDXUSAK,0.0,0.0006451302507224,,False,,,0.0206255471932359,3,0.3469423831033698,-0.0156614304982721,-0.0235852554832978,-0.0162951835392345,-0.0256900276998777,-0.38072717520454374,848
FIN1020AAAMT,0.0,4.8407118915911575e-09,,False,,,0.0,1,0.3376386008221056,0.0139132542852751,-0.0283638056255387,0.0293579775169123,0.0478726436501863,-0.3808277343377609,849
IHLCHGAUTPMATH,2.9764781123746136e-30,0.2904135005181607,,False,9.917722468117149e-14,1.2959980450330319e-17,0.0,10,0.3355808072516427,0.0167498104493175,0.0170316288771302,-0.0795999533606423,-0.0481851940878859,-0.3808541789680124,850
IHLIDX22220,0.0,0.0237982686228044,,False,,,0.0424741893073505,7,0.3705230810791394,-0.0302843808907103,-0.0557550778209195,-0.0313914052647871,-0.0572340388169253,-0.38111044869902266,851
IHLCHG24340,2.9764781123746136e-30,0.0086953058145194,,False,,,0.0225942575570772,3,0.3676470089310932,-0.0312224870667733,-0.0680641270942189,-0.0320804190351979,-0.0713976901994826,-0.3826112906449226,852
IHLCHGAUTPSOFTDEVE,2.9764781123746136e-30,0.2618079680065115,,False,9.917722468117149e-14,1.9401007356246257e-10,0.0,10,0.3350632075565464,0.0048818641138738,-0.0060500619654255,-0.0223515425533218,0.0055989241032948,-0.3829320904146887,853
IHLIDXDETPSEPUSA,0.0,0.2074924272010639,,False,3.920540396057788e-20,2.484781503323255e-27,0.0221049551485696,10,0.3470539937615512,0.0049265059029522,-0.004057399785921,0.0119693860403734,0.012625560817729,-0.38350221590601924,854
IHLCHGAUTPDENT,2.9764781123746136e-30,0.7962772919018044,,False,9.917722468117149e-14,5.132893850474327e-09,0.0118150990616827,10,0.3505211458509513,-0.0174465356215216,-0.0230563351382136,-0.0077303603144944,-5.284658370062216e-05,-0.3837951514520705,855
MSCRECDP,0.0,0.5041145888271562,,False,1.2131885142191438e-12,0.0,0.0021276401873419,6,0.3578845768688823,0.0374194054072446,0.05160967469924,-0.1048897087854561,-0.1006470772424499,-0.3838253946994361,856
DNKRECDP,0.0,0.5041145888271562,,False,1.2131885142191438e-12,0.0,0.0021276401873419,6,0.3578845768688823,0.0374194054072446,0.05160967469924,-0.1048897087854561,-0.1006470772424499,-0.3838253946994361,857
IHLCHGAUTPBAFI,2.9764781123746136e-30,0.3026192180860807,,False,9.917722468117149e-14,9.117309696596385e-19,0.0286820047036293,10,0.3568885591274908,-0.0278623340720882,-0.002840088437768,-0.0396605043748669,-0.0474456767223458,-0.38394878045928493,858
IHLIDX38860,0.0,0.0034036742516221,,False,,,0.0649350659203631,6,0.387451245758196,-0.0246459780931204,-0.0547883627697442,-0.0258424220957782,-0.0555159459928028,-0.38405005103291934,859
IHLIDXGBTPCHIL,0.0,0.262074721916167,,False,3.920540396057788e-20,3.337539286751353e-11,0.0,10,0.3410395159347985,-0.0174189627454294,0.0040914383702607,-0.0002630851074833,-0.0059343365841922,-0.38426476626235034,860
IHLCHG31140,2.9764781123746136e-30,0.0234948273086225,,False,,,0.0653588549238466,3,0.3946235764244981,-0.0312258930820097,-0.0646567521034409,-0.0321800149944952,-0.0667997829300305,-0.3851893950664849,861
IHLCHG36540,2.9764781123746136e-30,0.0499368298847217,,False,,,0.0044334420401401,3,0.3617492339288062,-0.0289515475176811,-0.0519752660574021,-0.0298846055323749,-0.0523958688315379,-0.38572032380598614,862
IHLCHGGBTPCLSA,2.9764781123746136e-30,0.5969222627457953,,False,9.917722468117149e-14,1.764097405244521e-06,0.0,10,0.3425230335856905,-0.0066930840332347,-0.0037965055576399,0.0202677436353829,-0.0047331463569472,-0.3859602544751887,863
IHLCHGUSOK,2.9764781123746136e-30,0.026253814871936,,False,,,0.0107696385039792,3,0.3634839762013775,-0.0217608992406767,-0.0447463153666279,-0.0226603733462557,-0.0462756211637931,-0.3865889413190247,864
IHLCHGDETPMANA,2.9764781123746136e-30,0.8122869435248667,,False,9.917722468117149e-14,3.258036609022688e-19,0.0039923636584249,10,0.3660042725866392,-0.0380503313057714,-0.0516557231481561,0.0275821677448132,0.053681023951235,-0.38663263085757793,865
IHLIDXGBTPMANA,0.0,0.3207830445401842,,False,3.920540396057788e-20,0.0087069948742754,0.0018945864671677,10,0.3464936199478575,0.0098521845083025,-0.0058134218080569,-0.0041697532353696,0.0124671991636213,-0.3866519700540735,866
IHLCHG27140,2.9764781123746136e-30,0.0191250842801474,,False,,,0.0,3,0.3511972352103586,-0.0157815577855719,-0.0213434223323013,-0.0168675029346402,-0.0234694014826118,-0.3867663960723562,867
IHLCHGDETPACCO,2.9764781123746136e-30,0.9187616743289342,,False,9.917722468117149e-14,3.4926770852757483e-10,0.0174997145092565,10,0.3699349943046982,0.0319122632486439,0.0430199332281983,-0.0197734284593555,-0.0016546223012395,-0.3869808351723437,868
IHLCHGFRTPDRIV,2.9764781123746136e-30,0.369912281501131,,False,9.917722468117149e-14,1.605846838597951e-07,0.0133247482358167,10,0.3625277291933902,-0.0300272627848326,-0.0221007803071251,0.0533786538757478,0.0869810740506103,-0.387133337720997,869
IHLCHGUSTPNURS,2.9764781123746136e-30,0.2227190825677676,,False,9.917722468117149e-14,0.0009717146799535,0.0227654305579299,10,0.3568412612889149,-0.0013380652446678,-0.0068835569641744,-0.0222692859203196,-0.076840588598602,-0.38736125618309575,870
VXOCLS,0.0,0.0131396702676008,,False,,,0.2321750452559143,4,0.5417090357445051,-0.2250407959509457,-0.1008856342482761,0.0742817631522921,0.1144643370765328,-0.38765596222669696,871
RIFSPPNA2P2D30NB,0.0,0.7636391454203996,,False,5.318748242269026e-28,0.000515709501354,0.0039573874851761,10,0.3542690886149144,-0.0265785506050622,-0.0032356810449572,0.1069783050646932,0.0126014864196458,-0.3879347347839286,872
OBMMIC30YFLVGT80FB680A699,0.0,0.7785783305162965,,False,4.8536132268305925e-28,4.0156711497570034e-08,0.0,10,0.354612899082759,0.0192653458180501,0.0188307257487627,0.0598764264546752,0.0250282917469302,-0.38803555247642235,873
IHLIDX44060,0.0,0.0345192801992464,,False,,,0.0374057316777438,9,0.3829807527831517,-0.026601331337667,-0.0496389495793361,-0.0274201820746301,-0.0505337688598482,-0.38808712668601164,874
ECBMLFR,0.0,0.7921992714441874,,False,3.1528540308330485e-20,0.0,0.0011309727283526,10,0.3526559008567577,0.0240361500133246,0.0010111011913955,-0.0261414240511389,-0.0206743582792056,-0.38833144067656056,875
ECBMRRFR,0.0,0.7921992714441886,,False,3.1528540308330485e-20,0.0,0.0011309727283526,10,0.3526559008567577,0.0240361500133246,0.0010111011913955,-0.0261414240511389,-0.0206743582792056,-0.38833144067656056,876
IHLCHGDETPSCREDE,2.9764781123746136e-30,0.7762246445816836,,False,9.917722468117149e-14,1.814958279154423e-18,0.0561138062557593,10,0.3778438188002619,-0.0035582118106421,-0.0099471576963535,-0.0289621042066336,-0.0018742109502589,-0.3885642293182534,877
IHLCHG38900,2.9764781123746136e-30,0.0644880512856061,,False,9.917722468117149e-14,9.87672906363119e-05,0.0,10,0.3550703972490754,0.0028895268703864,-0.0248372227258917,-0.0301868232770269,-0.0517409797675164,-0.3892554839400023,878
IHLIDXUSDC,0.0,0.6195224903959232,,False,3.920540396057788e-20,6.170853274362299e-06,0.0522887591389533,10,0.380730142692761,0.0146224729641335,0.0098395558798054,-0.0372374016012007,-0.0256232429316459,-0.38938810236491983,879
OBMMIC30YFLVLE80FB700A719,0.0,0.8038421427858835,,False,4.8536132268305925e-28,2.0838981031834995e-24,0.0163180120333175,10,0.3594226983911866,-0.001008025704597,-0.0080390424630958,0.0103297860302244,0.0018186055688527,-0.38960077013304184,880
IHLCHGNEWCA,2.9764781123746136e-30,0.0567556996999785,,False,9.917722468117149e-14,2.327422427217826e-21,0.0,10,0.3648289425807665,0.0298997087274862,-0.0250801563784984,-0.0186042870432689,-0.0401822995591914,-0.3904335905217082,881
CBBTCUSD,0.0,0.7790896677292876,,False,6.399840956447253e-28,0.0,0.0133189792469683,10,0.4247741978914992,0.0851087552807721,0.1823074849252468,-0.1041696717560206,-0.1547314677949222,-0.39050425928660415,882
OBMMIC30YFLVLE80FLT680,0.0,0.8128510524883337,,False,4.8536132268305925e-28,1.6353666238292382e-14,0.0,10,0.3521870416570631,0.0022520117887946,-0.0006604398279225,0.0595291604428267,0.0398066010286866,-0.3905835715011535,883
IHLIDXUSTPCOSOSE,0.0,0.0152148079738352,,False,,,0.0259882319825996,10,0.3762138829521372,-0.0119406475898698,-0.0348325966462409,-0.0130289913143489,-0.0377223712262626,-0.3906105823607239,884
IHLIDXNEWNSADE,0.0,0.1723122140265338,,False,3.920540396057788e-20,2.1931224008587066e-23,0.0,10,0.3596258476137832,0.0129163887868347,0.0182272201097041,-0.0039349206390372,-0.0004155118652739,-0.3907359781558594,885
IHLCHGAUTPINDEDO,2.9764781123746136e-30,0.1837584833784532,,False,9.917722468117149e-14,5.5303086078542786e-15,0.0079927274228319,10,0.3731401004831967,0.0390821539906397,0.0299445505019431,-0.0354564120474977,-0.0071874603343263,-0.39075482425945396,886
IHLIDXUSTPBEWE,0.0,0.0003945662536341,,False,,,0.0081524708974813,7,0.3605453655538412,-0.0029057410588186,-0.0128839067997916,-0.0026640494337149,-0.0160972160537468,-0.39100868725617927,887
IHLCHGGBTPACCO,2.9764781123746136e-30,0.967686456024435,,False,9.917722468117149e-14,1.484668626555307e-16,0.0513323091409483,10,0.3863705369657372,-0.011208989594498,-0.0162003153450499,0.0285175302732728,0.0376010863731698,-0.3915408224641504,888
IHLCHGAUTPCHIL,2.9764781123746136e-30,0.754821134560467,,False,9.917722468117149e-14,4.23911305827801e-13,0.0,10,0.3634624209579555,0.0285333647303224,0.0098643403847726,-0.008823655323554,-0.023869472705653,-0.3915451978716727,889
IHLIDXGBTPARCH,0.0,0.2283665066230739,,False,3.920540396057788e-20,2.331062182144545e-09,0.0,10,0.3575048568822283,-0.0113760031501259,0.0031783658214158,0.0105636013584825,0.0013734985704889,-0.3915465058557372,890
RIFSPPFAAD15NB,2.3011955653030727e-30,0.6390691479639512,,False,3.6466904424013393e-19,0.3158316943942907,0.0434417194973839,10,0.3924530072804876,-0.0560800019985763,-0.0098186563554531,0.0009487361565629,-0.0522536907785859,-0.3917029931773154,891
IHLCHG46140,2.9764781123746136e-30,0.035050058113258,,False,,,0.0,2,0.3789272527951146,-0.0302731320839615,-0.0607471362298834,-0.0301085887421261,-0.0604828616599973,-0.39246887428666133,892
MKT14MKTVOL,0.0,0.2537190721801221,,False,6.514243778879815e-28,2.3457185236899917e-19,0.0,10,0.36589970321499,0.0041309991873069,-0.031569834191703,-0.0188871401231295,-0.0204185326637498,-0.392789797948095,893
IHLIDXGBTPAREN,0.0,0.6669117971967131,,False,3.920540396057788e-20,7.663013190695427e-08,0.0,10,0.3598526404088859,-0.0027645590556496,-0.0064564204492023,-0.047743380473796,-0.0421365763296398,-0.39301895821306915,894
IHLIDX32820,0.0,0.0900538533634742,,False,8.233415282129107e-20,0.0002751843771077,0.0,10,0.3681212106191727,0.0288878854713913,0.0126742563808923,-0.0508977644223319,-0.0239593628882902,-0.39309227006244074,895
IHLIDXGBTPNURS,0.0,0.9342150966384972,,False,3.920540396057788e-20,9.146425097610071e-25,0.0,10,0.3697783733332843,-0.0211787655590663,-0.0200197518927689,-0.0003991875196825,-0.0089509090832937,-0.3937914975881302,896
IHLCHGAU,2.9764781123746136e-30,0.6771422974201031,,False,9.917722468117149e-14,3.5412614605078985e-07,0.0,10,0.3658309318995511,-0.0169817715629001,0.0063943997126731,-0.035330495307155,-0.045897078414567,-0.39399475563226316,897
IHLCHGCATPITOPHE,2.9764781123746136e-30,0.1102806325351064,,False,9.917722468117149e-14,6.33060319107447e-20,0.0,10,0.3849597167141446,-0.0484995661560752,-0.0498754021835092,-0.0102306451516452,-0.0429393740200106,-0.3941463898516995,898
IHLCHGDETPREALESTA,2.9764781123746136e-30,0.6900840430223705,,False,9.917722468117149e-14,1.9569231623318256e-19,0.0,10,0.3680431434961346,0.0137081726522134,0.0167512833542425,0.0260369907482149,0.0112665643665637,-0.39417131179780823,899
NONFIN1020A2P2VOL,0.0,0.0914933422772514,,False,6.514243778879815e-28,3.659077096220994e-17,0.0216531496551404,10,0.3854174457416114,-0.0404392237857667,0.0012157626141613,0.0433791632004969,0.0068982084103551,-0.3956708497256238,900
IHLIDXDE,0.0,0.3690569675336096,,False,3.920540396057788e-20,0.0146841798907465,0.0272530657481997,10,0.3864168949993002,0.012790028625023,0.0178954887993463,-0.0025322626588917,-0.0199260956850609,-0.39604759310764315,901
IHLCHGGBTPHOTO,2.9764781123746136e-30,0.7691736219853733,,False,9.917722468117149e-14,1.2955742095151438e-05,0.0,10,0.3740034589275879,-0.0090694782157794,-0.0243583953118501,0.0082223835860093,0.0133669455270595,-0.39625859621827214,902
INFECTDISEMVTRACKD,0.0,0.0217822678717292,,False,,,0.0459490491781013,10,0.3949308055025523,0.0063859851886971,-0.0121044766432255,0.0167654454644165,0.0214877429499472,-0.39693346618220837,903
IHLIDXAUTPCOSOSE,0.0,0.0628954049917954,,False,3.920540396057788e-20,6.136460350330216e-13,0.0080578141133553,10,0.3787795450536934,-0.0161969634195041,0.0086990277907458,-0.0078868868072534,-0.0202772735493653,-0.39741065607778137,904
